78,KREMLIN Varsity Jacket - Z'Academy,5,kualitas produk sangat baik dan proses cepat,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
79,KREMLIN Varsity Jacket - Z'Academy,5,kerenn,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
80,KREMLIN Varsity Jacket - Z'Academy,5,Mantap poll kualitasnya,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
81,KREMLIN Varsity Jacket - Z'Academy,5,Bahannya mantep bangetttt!,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
82,KREMLIN Varsity Jacket - Z'Academy,5,"barang sudah sampai, untuk packaging saya nilai rapih, kali ini saya pilih XL karena entah kenapa pembelian yang lalu” kalau L itu lebih muat ke M.. ( padahal saya kalau merek lain L selalu pas kadang kebesaran ) jadi yang L itu kekecilan buat saya, untung XL pas.. untuk kenyamanan dan bahan bagus, gak usah ditanya lagi terima kasih kremlin, sukses selalu",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
83,KREMLIN Varsity Jacket - Z'Academy,5,mntaps berasa jadi abang abangan,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
84,KREMLIN Varsity Jacket - Z'Academy,5,bahan premium. ada harga ada kualitas yaa. koleksi yg ke 3 btw. recommended sih. thanks,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
85,KREMLIN Varsity Jacket - Z'Academy,5,mantap bgt sesuai harapan. bahan bagus jahitan rapi nyaman dipakai,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
86,KREMLIN Varsity Jacket - Z'Academy,5,"kereennnn, disarankan untuk yg mau beli lebihin 1 sizenya karna modelnya lebih cocok oversize",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
87,KREMLIN Varsity Jacket - Z'Academy,5,Keren! bagus banget! kualitas melebihi harga.,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
88,KREMLIN Varsity Jacket - Z'Academy,5,"Bahan oke,deaain keren",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
89,KREMLIN Varsity Jacket - Z'Academy,5,Mantap!,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
90,KREMLIN Varsity Jacket - Z'Academy,5,"mantap, barangnya bagus dan tiba di tujuan degan selamat",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
